word_count,sentence_count,avg_sentence_len,avg_word_len,spelling_errors,long_word,exc_count,que_count,stopwords_count,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,neg_sentiment,neu_sentiment,pos_sentiment,score1,score2,score
452,27,16.74074074,3.834070796,30,67,0,1,159,219,417,445,105,31,35,98,1,530,74.08,8.8,6.4,9.56,7.9,6.79,59,5.125,13.85052632,0.855,23.835,2.311,5,5,10
777,45,17.26666667,3.791505792,44,122,0,0,326,284,627,725,188,43,46,149,0,954,72.46,10.3,7.1,7.25,6.6,6.27,83,6.357142857,12.98254958,2.624,39.849,2.527,5,5,10
615,38,16.18421053,3.848780488,46,101,1,2,213,279,560,603,156,34,35,116,1,767,66.44,10,7.3,9.44,7.6,7.08,91,7.166666667,14.36061896,3.074,32.231,2.694,5,5,10
272,11,24.72727273,3.970588235,15,48,0,0,126,137,243,262,52,17,17,57,0,351,65.35,12.1,9.8,8.54,10.7,7.04,36,16.33333333,16.84,1.17,8.769,1.062,4,4,8
355,19,18.68421053,4.18028169,25,71,0,0,149,166,298,328,71,22,17,68,0,488,62.58,12.5,8.8,9.51,9.1,7.31,58,7.916666667,16.00049383,0.453,14.866,3.681,4,5,9
291,10,29.1,3.670103093,10,24,0,0,137,107,210,249,64,21,19,45,0,352,69.45,10.8,10.3,6.39,11.1,6.2,21,6.833333333,15.91111111,1.644,7.775,0.582,4,4,8
597,36,16.58333333,3.971524288,28,116,1,0,215,276,525,579,162,31,24,102,0,744,73.68,9.9,6.6,9.39,7.9,7.3,97,7,15.24721689,1.271,29.975,4.754,6,5,11
780,38,20.52631579,3.61025641,42,110,4,5,264,312,649,742,197,54,33,142,0,896,71.75,10.1,7.3,9.97,9.1,7.26,111,6.571428571,15.68680578,5.192,29.429,3.379,6,6,12
670,39,17.17948718,4.108955224,31,132,0,1,248,316,620,658,174,51,38,118,0,853,72.87,10.4,6.9,9.68,8.6,7.42,114,4.75,15.78386555,3.825,31.341,3.834,6,6,12
496,23,21.56521739,3.800403226,26,82,3,2,177,214,431,483,148,31,18,67,0,613,62.88,11.2,8.7,9.57,9,7.18,72,8.6,15.59350835,0.44,18.944,3.616,5,5,10
577,36,16.02777778,3.504332756,26,46,4,4,246,235,498,554,116,25,36,111,0,627,89.28,8,4.7,6.49,6,6.05,52,8.9,12.44698413,2.575,28.624,4.8,5,5,10
406,27,15.03703704,3.903940887,18,55,0,2,169,143,305,364,74,23,24,91,0,493,74.9,9.3,6.1,8.11,6.6,6.01,39,5,11.6654039,2.456,19.667,4.877,4,4,8
346,23,15.04347826,3.867052023,28,55,0,0,107,174,302,330,103,33,12,58,1,430,67.35,10.2,6.9,10.14,7.8,7.56,60,4.444444444,15.35160839,0,19.892,3.108,4,4,8
135,9,15,3.822222222,7,21,0,0,55,73,112,123,35,9,5,24,0,169,75.2,9.7,6,8.28,6.5,7.25,22,4.75,14.72136752,0,7.856,1.144,3,3,6
292,19,15.36842105,4.421232877,15,66,0,0,104,165,273,289,79,20,11,59,1,414,57.27,12,8.8,10.84,8.9,8.13,64,4.6875,17.22406015,0.103,15.339,3.558,4,4,8
686,39,17.58974359,3.928571429,46,114,0,2,276,273,601,658,154,46,44,121,0,870,72.66,10.6,7,8.99,7.9,6.86,94,7.25,14.41487603,2.691,34.33,1.978,5,6,11
331,18,18.38888889,4.057401813,7,66,1,1,123,161,291,319,78,26,13,69,0,435,63.8,11.4,8.3,10.44,9.3,7.4,54,6,15.8861324,0.479,13.592,3.929,6,5,11
541,12,45.08333333,4.125693161,21,98,0,0,173,243,473,528,154,55,36,90,1,714,32.6,16.5,18.2,12.54,21.4,9.01,101,22.75,26.12174292,0.639,9.731,1.63,5,5,10
368,25,14.72,3.671195652,11,52,1,1,157,175,326,356,67,12,18,85,0,438,83.66,9.5,4.8,6.66,5.2,6.66,49,4.75,13.23076923,1.571,21.143,2.286,4,4,8
450,15,30,3.791111111,21,49,0,0,222,188,390,433,96,27,26,95,0,536,72.9,9.7,9,6.68,9.6,6.26,39,5.928571429,15.11058824,0.733,13.233,1.034,4,4,8
956,68,14.05882353,3.586820084,54,132,11,15,357,362,816,936,190,67,47,165,1,1077,77.03,9.1,5.3,8.22,5.8,6.54,116,4.111111111,12.42110115,4.439,54.192,9.367,6,6,12
378,23,16.43478261,3.947089947,23,67,0,2,121,195,334,359,83,34,22,67,0,479,65.22,11,7.8,10.2,8.6,7.97,73,5.375,16.95360502,1.496,18.669,2.835,5,5,10
694,34,20.41176471,4.306916427,21,161,2,0,259,266,567,652,205,49,18,117,0,958,53.71,12.7,10.1,12.53,11.8,7.21,102,6.916666667,15.84563758,0.356,30.55,3.094,6,6,12
627,29,21.62068966,4.022328549,18,108,0,0,241,249,534,606,148,44,27,104,0,787,61.77,11.5,9.1,10.61,10.4,7.17,90,7.333333333,15.86391061,0.434,22.577,5.989,4,5,9
365,29,12.5862069,3.731506849,13,51,1,2,124,170,318,349,93,23,18,61,0,421,77.13,9.1,5.3,7.93,5.6,6.17,39,4.277777778,11.45607717,0.402,24.575,4.022,4,4,8
255,6,42.5,3.678431373,23,26,0,0,134,130,226,243,56,15,17,44,0,290,70.91,11.5,11.8,6.69,14.5,6.72,21,15.33333333,19.1043038,0.455,5.319,0.226,3,3,6
18,2,9,3.944444444,1,4,0,0,5,15,17,16,4,3,0,5,0,23,80.28,0,4.1,6.8,4,8.97,5,2.5,17.7,0,1.216,0.784,1,1,2
351,12,29.25,3.518518519,12,36,0,5,189,143,284,324,43,17,25,80,0,400,77.71,9.3,9.2,5.23,10.2,5.91,19,12.5,15.21128834,0.673,10.613,0.714,3,3,6
526,33,15.93939394,3.52851711,31,54,3,5,214,232,476,514,120,35,26,83,0,587,82.75,8.1,5.2,6.49,5.3,6.15,53,7.333333333,12.17873638,1.514,26.723,4.761,5,4,9
442,23,19.2173913,3.714932127,28,58,1,3,166,195,380,421,102,27,32,82,0,527,71.55,10.1,7.4,8.23,7.8,6.73,55,8.9,14.3991623,0.645,20.271,2.083,4,5,9
478,19,25.15789474,3.861924686,19,74,0,0,204,206,430,469,88,47,36,76,0,581,66.27,11.1,9.4,9.34,11.1,6.89,57,8.3,16.2139759,0.449,15.905,2.645,5,5,10
371,24,15.45833333,4.137466307,14,72,0,0,117,165,306,346,103,34,16,75,0,475,66.44,10.7,7.3,10.54,8.5,6.37,42,4.9375,12.57,0.257,19.415,4.329,4,4,8
387,25,15.48,4.015503876,20,66,0,0,137,172,341,374,100,23,14,65,1,499,66.13,10.5,7.4,9.56,7.6,6.69,51,4.444444444,13.45769912,0.145,20.555,4.301,5,5,10
582,34,17.11764706,3.991408935,27,120,2,0,220,251,471,528,145,44,24,94,0,721,65.62,10.4,7.6,10.43,8.6,7.65,104,7,16.0440404,0.375,28.622,5.003,5,5,10
259,14,18.5,3.706563707,30,34,0,2,92,120,211,233,52,23,16,46,0,298,72.56,9.8,7,8.47,7.5,6.28,26,4.875,12.98885845,2.063,11.131,0.806,3,3,6
39,5,7.8,3.435897436,9,7,0,0,10,28,35,36,7,6,1,9,0,42,90.36,7.6,2.2,5.39,2.8,6.91,6,1.9,12.06,0,3.889,1.111,1,1,2
624,37,16.86486486,3.735576923,18,101,0,0,246,243,516,593,153,30,30,107,0,733,81.93,9.8,5.5,7.76,6.7,6.66,79,6.75,13.68882353,0.363,32.81,3.826,5,5,10
348,15,23.2,3.810344828,14,43,0,0,160,153,290,329,69,20,22,72,0,409,74.93,9.9,8.2,6.85,9,5.78,22,8.5,13.35604938,0.327,11.955,2.718,4,4,8
398,20,19.9,3.608040201,11,55,1,1,159,178,333,373,75,30,23,63,0,457,79.4,10.1,6.5,7.6,7.6,6.65,47,7.083333333,14.34511628,0.49,15.369,4.141,5,4,9
428,26,16.46153846,3.813084112,13,64,1,1,181,168,353,392,103,30,23,79,0,524,73.68,10.3,6.6,8.05,6.9,6.41,49,5.0625,13.01276596,0.086,22.474,3.44,2,3,5
538,21,25.61904762,3.605947955,20,59,0,2,268,198,434,492,116,27,27,85,0,637,72.9,11,9,6.16,9.1,6.02,38,5.642857143,14.51070707,1.585,17.681,1.734,4,4,8
419,23,18.2173913,4.107398568,28,84,0,0,179,192,376,402,110,28,20,71,0,561,63.19,12.3,8.5,9.34,8.7,7,61,4.4375,15.03799472,1.317,18.236,3.448,4,4,8
477,25,19.08,3.704402516,21,62,0,0,217,178,383,442,95,26,19,92,0,560,79.19,9.3,6.5,6.49,6.8,5.99,41,8.6,12.73880184,0.877,19.822,4.302,4,4,8
424,18,23.55555556,3.912735849,17,59,1,0,185,175,356,400,107,24,20,84,0,536,66.67,11.4,9.3,8.24,10,6.62,47,10.4,15.43046632,0.283,14.32,3.397,4,4,8
392,26,15.07692308,3.933673469,23,75,0,4,148,192,361,385,80,36,27,74,0,489,65.83,10.6,7.5,9.91,8.1,7.41,65,4.875,15.36780781,2.249,20.51,3.24,4,4,8
344,15,22.93333333,3.726744186,14,39,0,0,151,147,291,323,68,31,22,59,0,412,75.84,10.8,7.8,7.25,8.9,6.19,30,6.833333333,14.1385209,0.228,11.341,3.431,5,4,9
468,26,18,3.895299145,29,74,0,1,189,203,404,443,107,30,26,88,0,576,72.56,9.9,7,8.29,7.4,6.52,56,7.166666667,13.57333333,0.325,22.768,2.908,4,4,8
592,25,23.68,3.684121622,27,61,0,0,282,198,471,543,150,23,41,98,0,681,75.34,9.6,8,7.14,9,5.85,39,11.75,13.41785311,0.059,23.903,1.038,4,4,8
127,4,31.75,3.338582677,10,10,0,0,66,66,109,119,17,7,4,26,0,140,74.87,7.2,10.3,4.13,10.5,6.57,11,16.66666667,17.66666667,0,3.745,0.255,2,2,4
496,24,20.66666667,3.943548387,18,96,0,1,198,211,434,476,133,32,21,86,0,624,69.72,11,8.1,9.11,9.2,6.95,67,7.416666667,15.43709751,0.641,20.914,2.445,4,5,9
565,32,17.65625,4.040707965,25,90,0,1,236,245,508,553,147,34,29,87,0,743,64,10.8,8.2,9.45,8.4,7.08,85,5.3125,15.03944334,3.008,26.285,2.709,5,5,10
315,18,17.5,4.177777778,20,59,0,0,124,139,272,303,75,15,9,58,0,426,63.49,10.3,8.4,9.16,8.4,6.94,46,6.5,14.80302405,0.167,15.428,2.405,3,4,7
351,15,23.4,3.709401709,16,45,0,0,156,168,315,345,75,17,18,64,0,399,75.74,10.4,7.9,7.54,9.1,6.24,31,8,14.29435897,0.372,12.631,1.997,4,4,8
407,28,14.53571429,4.031941032,28,71,2,0,145,197,364,392,93,30,24,77,0,489,75.81,9.4,5.8,9.03,6.9,6.49,51,4.6875,12.62666667,0.318,23.57,4.112,5,4,9
675,45,15,4.082962963,44,122,0,0,255,240,542,636,158,60,39,116,0,857,66.74,10.4,7.2,9.96,7.9,6.87,96,6,13.75290102,3.2,35.188,6.611,4,5,9
393,15,26.2,3.804071247,15,41,0,0,183,165,334,380,96,16,20,65,0,464,72.19,10.8,9.2,7.32,10.4,5.93,25,12.125,14.46725275,0.352,12.834,1.814,4,4,8
392,21,18.66666667,3.767857143,21,45,0,0,166,158,301,350,72,14,11,77,0,477,79.6,10,6.4,6.96,7,6.34,42,7.083333333,13.50588235,0.173,18.497,2.33,4,4,8
262,24,10.91666667,4.06870229,18,51,1,0,86,142,234,249,65,14,12,48,0,327,70.5,9,5.7,9.54,6.5,7.2,44,3.083333333,13.57714286,0.783,18.332,4.884,4,4,8
383,20,19.15,4.065274151,16,81,1,3,156,185,351,379,85,25,26,57,0,491,63.39,12.7,8.5,11.08,10,7.59,65,4.625,16.49546012,1.011,17.021,1.967,4,5,9
724,52,13.92307692,4.067679558,41,136,0,4,275,271,574,653,183,40,35,128,0,936,67.65,10.1,6.8,9.73,7.3,6.84,104,7.25,13.43270998,0.666,45.958,5.376,5,5,10
111,6,18.5,3.90990991,2,18,0,0,46,75,105,107,22,10,7,25,0,141,71.34,11.5,7.5,7.94,7.7,6.81,15,6.583333333,14.66059406,0.351,4.729,0.92,2,3,5
434,18,24.11111111,3.760368664,29,65,0,2,178,198,379,413,104,31,25,73,0,529,65.86,11.8,9.6,8.65,10.7,7.25,60,8.3,17.24604775,0.592,16.516,0.892,4,5,9
774,37,20.91891892,4.178294574,28,145,2,0,315,273,628,720,208,58,39,135,0,1029,60.75,12,9.5,10.15,10.3,6.63,91,8.1,14.76,0.629,30.813,5.558,4,5,9
388,24,16.16666667,3.340206186,32,42,1,2,154,173,350,381,76,19,20,68,0,413,83.36,8.1,4.9,6.54,5.3,6.42,43,4.333333333,12.71184953,1.151,19.967,2.882,4,4,8
503,35,14.37142857,3.731610338,32,69,0,1,200,236,453,491,120,26,31,92,0,586,75.81,9.5,5.8,7.76,5.8,6.51,62,5.571428571,12.67428571,1.828,27.611,5.56,5,5,10
248,11,22.54545455,4.048387097,20,32,1,0,110,104,200,234,61,7,12,53,0,305,67.99,10.8,8.8,9.63,10.5,6.42,25,11.1,14.56488688,0.29,9.638,1.073,4,3,7
385,30,12.83333333,3.825974026,24,60,1,2,126,202,350,377,99,29,27,79,0,460,77.33,9.1,5.2,8.56,6,6.54,49,4.055555556,12.35388379,0.972,26.383,2.645,4,5,9
540,38,14.21052632,4.096296296,26,108,11,0,186,259,482,526,140,36,29,92,0,707,67.45,11.1,6.9,10.08,7.7,7.25,89,3.6,14.52683761,0.341,30.891,6.768,5,4,9
396,21,18.85714286,3.765151515,33,60,1,7,151,190,357,384,96,22,21,73,0,462,80.01,10.1,6.2,8.06,7.7,6.64,48,5.928571429,14.15724138,0.162,18.561,2.278,5,4,9
376,30,12.53333333,3.462765957,20,42,2,4,113,148,296,342,108,33,7,63,0,420,77.64,8.2,5.1,8.56,5.8,6.24,39,5.5625,11.49252525,0,24.979,4.021,4,4,8
143,8,17.875,3.874125874,4,18,0,0,61,98,139,141,34,11,6,22,0,174,80.51,9.5,6,7.94,7.4,6.76,19,7.416666667,14.33147287,0,7.271,0.729,3,3,6
663,31,21.38709677,3.485671192,39,76,0,1,243,223,491,585,143,53,48,114,0,715,78.79,9.3,6.7,7.71,8,5.98,51,6,12.82235935,1.789,25.237,3.977,5,6,11
350,13,26.92307692,4.04,16,70,3,0,143,188,323,342,84,23,17,58,0,445,64.34,13.3,10.2,10.39,12.6,7.63,55,10.1,18.62285714,0.65,10.129,2.221,4,4,8
298,13,22.92307692,4.036912752,33,48,0,0,124,151,273,290,75,12,10,65,0,385,66.88,12,9.2,8.41,10.1,7.09,42,10.8,16.56695652,0.287,11.521,1.192,4,4,8
189,14,13.5,3.656084656,12,26,0,0,78,101,160,176,30,16,14,35,0,211,84.78,8.6,4.4,6.6,4.6,5.94,18,5.714285714,11.0973494,0.535,11.74,1.725,3,3,6
590,35,16.85714286,4.115254237,50,113,1,2,248,245,495,550,147,37,36,90,0,740,72.97,10.7,6.9,9.21,8.2,6.79,81,12.125,14.17022556,4.834,27.14,3.027,5,5,10
580,31,18.70967742,3.718965517,20,93,17,1,217,215,478,547,155,38,31,86,2,647,73.37,9.1,6.7,9.91,8.5,6.81,73,5.375,14.09336152,0.615,24.331,6.055,6,5,11
373,19,19.63157895,3.798927614,18,64,0,0,154,180,338,361,95,29,20,62,0,464,71.04,10.9,7.6,8.52,8.3,7.45,61,12.25,16.34769231,1.12,16.357,1.523,5,4,9
341,20,17.05,4.055718475,24,60,0,0,129,172,303,329,65,30,37,55,0,429,73.78,10.1,6.5,9.5,8,7.02,51,4.444444444,14.51496689,0.091,17.882,2.027,4,4,8
301,13,23.15384615,3.840531561,18,34,0,0,157,112,234,271,44,12,27,66,0,360,75.34,10.7,8,7.37,9.2,6.06,24,8.1,13.95826087,0,11.957,1.043,3,4,7
292,15,19.46666667,3.804794521,10,30,0,0,121,119,237,265,76,16,9,58,0,361,70.43,10.5,7.8,7.19,7.5,6.06,26,6.666666667,12.98977444,0.476,12.932,1.592,3,4,7
399,32,12.46875,3.884711779,17,62,1,4,141,206,367,392,90,23,21,71,0,481,77.64,8.5,5.1,8.04,5.4,6.82,59,4.277777778,12.98285714,1.837,25.638,4.526,4,4,8
311,19,16.36842105,3.662379421,24,37,0,0,108,136,258,289,64,22,25,57,0,360,82.54,8.7,5.2,7.71,6.4,6.46,36,4.875,13.01313433,1.002,15.474,2.525,3,3,6
560,25,22.4,3.55,36,66,0,1,241,210,443,511,120,28,36,101,0,624,77.16,9.5,7.3,7.2,8.2,6.26,51,7.166666667,13.95753086,0,21.988,3.012,4,4,8
386,17,22.70588235,3.989637306,21,67,0,0,156,176,323,355,89,26,19,64,0,487,67.99,11.4,8.8,9.52,10.4,6.94,50,7.833333333,15.88795322,0.418,13.272,3.31,4,4,8
439,24,18.29166667,4.239179954,25,99,0,0,143,205,381,417,124,31,26,87,0,608,55.74,12.4,9.3,12.58,10.8,7.73,78,7.5,16.6097035,0.776,20.35,2.874,4,5,9
439,26,16.88461538,3.580865604,17,35,0,0,197,154,327,382,86,28,31,83,0,510,81.83,8.4,5.5,5.5,5,5.67,33,6.833333333,11.22,0.467,21.688,3.844,3,3,6
353,14,25.21428571,3.733711048,14,56,4,1,143,155,282,318,67,14,20,57,0,419,66.67,11.8,9.3,9.17,10.8,7.28,49,8.6,17.09333333,0.394,12.262,1.345,4,4,8
477,22,21.68181818,4.081761006,8,91,1,0,198,190,372,416,111,27,31,96,0,603,68.5,11.7,8.6,9.52,10.1,6.44,50,11.75,14.48037123,1.099,19.348,1.554,4,5,9
250,11,22.72727273,3.968,17,39,0,0,100,151,240,247,46,16,29,47,0,314,68.2,10.2,8.7,9.63,10.4,7.87,45,8.8,18.17917808,0.79,7.297,2.913,4,3,7
291,20,14.55,3.628865979,24,30,0,0,120,123,241,273,63,12,13,61,0,337,83.56,8.1,4.9,5.9,4.6,5.8,25,5.125,11.07141762,0.779,17.567,1.654,4,4,8
428,17,25.17647059,3.429906542,37,29,6,1,164,176,363,413,111,30,22,76,0,460,74.93,8.1,8.2,6.79,8.9,6.42,40,8.7,14.98782609,0.415,13.272,3.313,4,4,8
280,12,23.33333333,3.960714286,11,33,0,0,108,141,253,274,77,15,14,49,0,343,67.59,10.7,8.9,9.63,10.7,6.9,35,12.5,15.89105691,0.434,9.543,2.022,4,5,9
750,34,22.05882353,4.205333333,35,169,21,0,221,309,612,704,252,63,28,103,0,1035,45.76,13.1,11.1,14.67,13.3,8.01,133,11.5,17.74117647,1.931,27.62,4.449,5,6,11
413,24,17.20833333,4.18401937,38,84,0,0,169,203,374,400,109,31,9,80,0,512,72.97,10.5,6.9,10.26,9,7.12,63,5.4375,15.00307692,0.237,21.846,1.917,4,5,9
617,34,18.14705882,4.030794165,23,96,0,1,256,257,541,593,153,40,39,98,0,787,71.75,10.8,7.3,8.87,8.3,6.54,74,4.75,13.8646595,2.789,26.014,5.196,6,5,11
461,18,25.61111111,3.876355748,30,72,1,2,188,235,438,456,103,32,31,90,0,553,73.61,10.7,8.7,8.77,11,7.26,65,16,17.45539952,1.475,14.639,1.885,4,5,9
436,22,19.81818182,3.885321101,21,61,2,1,172,219,390,420,111,21,18,85,0,525,78.89,10.4,6.7,8.35,8.5,6.67,53,5.785714286,14.52987147,0.233,19.204,2.564,5,4,9
540,35,15.42857143,3.838888889,24,93,0,0,218,207,449,508,118,27,31,90,0,661,73.78,10,6.5,8.34,7,6.48,64,4.222222222,13.16084388,0.276,27.47,7.254,5,5,10
389,16,24.3125,3.904884319,11,61,0,0,148,142,269,315,125,21,6,57,0,496,58.62,12.2,10.3,9.86,11.1,7.26,55,12.25,16.94761905,0.128,13.766,2.106,5,4,9
417,23,18.13043478,4.177458034,25,80,0,2,153,207,377,401,101,24,28,73,1,546,63.8,11.4,8.3,10.84,9.6,7.66,75,6.428571429,16.55672131,1.925,18.211,2.864,5,4,9
233,19,12.26315789,3.987124464,9,31,1,0,87,124,210,224,55,17,17,36,0,270,85.28,8.5,4.2,8.45,6.1,6.58,31,3.65,12.57941748,0.124,16.345,2.531,3,3,6
337,12,28.08333333,3.902077151,31,40,0,1,145,158,290,318,73,21,18,71,0,413,70.97,10.3,9.7,8.48,12,6.91,39,8.8,17.29803922,0.156,10.699,1.145,4,4,8
548,33,16.60606061,3.854014599,20,100,4,3,187,212,417,478,149,45,34,100,0,674,65.52,10.6,7.6,10.32,8.6,6.74,69,6.071428571,13.75929515,0.462,26.053,6.484,5,5,10
686,31,22.12903226,4.418367347,56,184,0,0,232,326,610,672,193,60,34,103,0,927,52.19,12.8,10.7,13.52,13.1,8.69,153,8.7,20.00816327,2.932,25.891,2.177,6,6,12
361,22,16.40909091,3.736842105,25,40,0,0,135,143,271,317,86,19,22,70,0,408,82.04,8.6,5.4,7.01,6.1,5.68,27,4.6875,11.19403727,0.402,19.232,2.366,4,4,8
574,42,13.66666667,3.763066202,26,93,8,2,214,238,483,538,135,32,40,101,0,700,76.72,10.1,5.4,8.45,6.2,6.92,83,4.166666667,13.473706,3.748,34.356,3.895,5,5,10
447,24,18.625,4.185682327,25,74,0,0,181,208,406,437,115,28,23,73,0,573,71.44,10.5,7.4,10.09,9.4,7.02,65,7.25,15.16379052,3.036,19.734,1.231,4,6,10
526,23,22.86956522,4.136882129,21,108,5,1,190,246,475,511,150,31,31,97,0,702,51.58,12.7,10.9,11.66,11.9,8.05,98,10.2,18.55111111,0.538,18.946,3.516,5,5,10
431,21,20.52380952,3.802784223,22,62,3,5,183,186,364,398,93,34,29,75,0,519,69.92,10.6,8,8.36,8.5,6.36,44,7.166666667,13.88732984,1.301,15.491,4.209,4,4,8
417,20,20.85,3.908872902,28,67,3,1,177,195,367,405,95,21,16,76,0,500,69.72,10.8,8.1,9.23,9.3,6.96,56,6.833333333,15.46354223,0.365,15.547,4.086,4,4,8
485,32,15.15625,4.096907216,45,80,0,1,186,206,422,469,128,25,16,83,1,636,66.03,10.1,7.5,9.21,7.4,6.63,64,5.785714286,13.33812357,0.489,28.091,3.42,5,5,10
235,9,26.11111111,3.761702128,15,34,0,0,109,111,198,219,55,6,11,51,0,282,72.7,11,9,7.49,10.3,6.66,25,9,16.1928972,0.565,8.124,0.31,4,4,8
903,50,18.06,4.003322259,44,162,4,2,329,386,796,879,255,54,40,164,0,1176,63.7,11.1,8.4,10.79,9.6,7.52,150,7.916666667,16.23289817,2.028,43.112,4.859,6,6,12
414,23,18,4.019323671,22,67,3,1,161,206,369,397,88,40,45,65,0,522,64.2,10.3,8.2,10.26,8.9,7.19,63,5.928571429,15.25882353,2.028,18.142,2.831,4,5,9
426,17,25.05882353,3.884976526,23,55,0,0,163,194,379,417,127,31,12,71,0,519,67.38,11.1,9,9.28,10.5,6.91,53,5.857142857,15.96364611,0.346,14.446,2.209,4,3,7
240,13,18.46153846,3.983333333,11,44,6,0,96,131,214,232,50,16,17,42,0,293,72.87,10.5,6.9,8.63,7.7,6.9,34,8.3,14.47514019,0.224,11.321,1.455,3,4,7
477,23,20.73913043,4.117400419,23,90,5,2,171,203,369,415,131,44,23,73,0,636,53.71,12.5,10.1,11.77,11.2,7.44,75,5.928571429,16.44416873,0,17.601,5.399,6,4,10
557,32,17.40625,3.757630162,21,81,0,5,187,243,477,537,162,38,24,89,0,646,74.19,9.4,6.4,10.49,8.6,7.28,84,5.4375,15.08329621,0.695,27.913,3.392,6,5,11
354,13,27.23076923,3.649717514,30,43,0,0,167,136,286,330,71,17,23,68,0,403,71.78,11.1,9.4,6.74,10.2,6.09,25,12.375,14.9952648,0.156,11.088,1.756,4,4,8
288,8,36,3.628472222,18,24,0,0,101,133,250,276,96,15,19,60,0,323,66.3,10.1,11.5,9.53,14.9,7.42,35,12.25,19.84912863,0.066,7.375,0.559,4,4,8
192,14,13.71428571,3.682291667,8,22,0,0,83,100,164,179,46,11,9,27,0,228,84.37,8.8,4.5,6.31,4.6,6.17,21,3.85,11.80372093,0.403,13.185,0.412,4,4,8
413,14,29.5,3.88377724,22,73,0,0,182,164,341,380,109,24,26,74,0,504,64.44,11.9,10.1,10.22,12.5,7.13,52,15.33333333,17.31570621,1.149,12.014,0.837,4,4,8
497,22,22.59090909,3.76861167,39,74,0,1,216,181,382,448,89,39,30,82,0,570,77.06,10.8,7.4,8.7,9.4,6.55,53,5.714285714,14.73023256,1.216,19.17,1.615,4,4,8
462,16,28.875,3.770562771,16,61,0,0,204,129,276,334,91,31,25,92,1,560,62.21,11.1,11,8.25,11.9,6.26,35,8.7,15.71805825,0.442,13.743,1.815,3,4,7
492,26,18.92307692,3.652439024,14,61,0,2,165,221,419,476,147,28,39,74,0,589,64.41,9.7,8.1,9.56,8.5,7.52,79,6.571428571,16.0397995,0.537,21.879,3.584,5,5,10
283,21,13.47619048,3.840989399,15,43,1,3,89,141,246,268,66,15,13,55,0,337,77.13,8.7,5.3,8.16,5.8,7.02,44,5.0625,13.62367347,1.077,17.232,2.691,3,4,7
358,28,12.78571429,3.575418994,22,39,0,0,130,124,235,287,106,22,18,59,0,400,85.49,8.5,4.1,6.07,4.1,5.25,21,3.65,9.16370607,3.146,23.637,1.219,4,4,8
527,26,20.26923077,4.278937381,21,124,0,1,195,233,450,499,141,42,28,75,0,739,52.8,13.7,10.5,12.01,11.5,8.3,109,6.75,18.85891068,1.487,22.251,2.26,6,6,12
459,14,32.78571429,3.958605664,26,63,0,0,209,228,413,449,102,42,33,81,0,567,65.29,11.4,11.9,7.85,14,7.5,64,16,20.32505747,0.168,11.599,2.235,4,4,8
614,47,13.06382979,3.931596091,48,101,0,2,208,239,506,573,153,42,36,121,0,741,77.13,9.6,5.3,9.26,6.6,6.49,76,3.318181818,12.26375479,1.33,37.278,8.393,5,5,10
335,8,41.875,4.104477612,12,48,0,0,152,133,264,294,80,23,21,62,0,425,56.76,12.2,15.2,8.89,19.1,6.89,26,12.625,21.09113924,0.565,6.558,0.878,4,4,8
200,3,66.66666667,3.85,22,15,0,0,90,106,177,190,56,11,12,33,0,230,42.69,11.9,22.6,8.2,29.4,8.49,21,25,31.22054054,0.134,2.489,0.377,3,3,6
454,18,25.22222222,4.017621145,22,70,0,0,213,203,403,439,107,24,30,79,0,588,64.14,11.4,10.3,7.96,10.8,6.77,53,8.5,16.49023256,0.326,15.705,1.969,4,5,9
433,33,13.12121212,3.822170901,21,65,2,7,157,188,361,405,102,17,20,87,0,528,77.03,9.4,5.3,8.51,6,6.59,56,4.444444444,12.56695652,0.781,28.546,3.673,5,5,10
336,25,13.44,3.62202381,16,37,0,0,138,161,301,326,77,17,19,59,0,375,85.18,7.5,4.2,5.95,4.1,5.96,33,4.388888889,11.0295302,0,21.364,3.636,4,4,8
414,35,11.82857143,3.937198068,29,79,0,0,133,192,354,394,97,31,14,73,0,522,69.58,9.8,6.1,8.73,6,6.4,51,4.055555556,11.81033708,2.114,29.193,3.693,5,4,9
652,36,18.11111111,3.944785276,28,121,5,6,228,282,557,628,165,54,35,114,0,823,64.41,11.4,8.1,10.32,9.1,7.3,101,5.714285714,15.47883424,3.601,30.366,2.031,6,5,11
322,21,15.33333333,3.791925466,21,36,0,0,133,128,240,278,64,21,27,75,0,379,75.2,10.1,6,8.69,6.9,6.31,35,5.571428571,12.34705882,1.2,17.329,2.471,4,4,8
506,30,16.86666667,3.484189723,34,61,6,2,177,202,426,492,125,40,29,75,0,550,82.24,8.6,5.4,7.82,6.6,6.13,47,5.785714286,12.25760766,0.415,25.823,2.762,5,5,10
469,30,15.63333333,3.620469083,44,61,2,3,171,184,367,436,116,28,30,82,1,529,75.61,9.7,5.8,9.15,7.1,6.73,59,4.4375,13.28338624,0.257,25.796,3.947,5,4,9
